date;open;high;low;close;volume;;;
05/26/20;78,719;78,899;77,016;77,072;125521816;;;
05/27/20;76,928;77,554;76,186;77,408;112945096;;;
05/28/20;77,082;78,705;76,804;77,442;133796412;;;
05/29/20;77,685;78,148;77,009;77,366;153598128;;;
06/01/20;77,32;78,44;77,189;78,318;81018612;;;
06/02/20;78,049;78,705;77,607;78,68;87642816;;;
06/03/20;79,002;79,376;78,427;79,114;104491216;;;
06/04/20;78,936;79,235;78,057;78,432;87560364;;;
06/05/20;78,683;80,727;78,654;80,666;137250200;;;
06/08/20;80,362;81,177;79,649;81,143;95654536;;;
06/09/20;80,822;84,1;80,79;83,705;147712364;;;
06/10/20;84,657;86,328;84,216;85,859;166651752;;;
06/11/20;85;85,426;81,635;81,737;201662452;;;
06/12/20;83,883;84,632;81,329;82,442;200146052;;;
06/15/20;81,092;84,117;80,929;83,462;138808920;;;
06/16/20;85,523;85,946;83,883;85,674;165428728;;;
06/17/20;86,421;86,482;85,433;85,555;114406504;;;
06/18/20;85,511;86,007;84,978;85,589;96820384;;;
06/19/20;86,296;86,764;83,988;85,1;264475808;;;
06/22/20;85,494;87,47;85,448;87,326;135445264;;;
06/23/20;88,574;90,614;88,154;89,19;212155476;;;
06/24/20;88,818;89,74;87,241;87,616;192623396;;;
06/25/20;87,771;88,818;87,01;88,779;137522512;;;
06/26/20;88,674;88,896;85,903;86,051;205256844;;;
06/29/20;85,959;88,13;85,479;88,034;130646076;;;
06/30/20;87,621;89,056;87,601;88,769;140223284;;;
07/01/20;88,847;89,392;88,553;88,601;110737236;;;
07/02/20;89,511;90,149;88,487;88,601;114041468;;;
07/03/20;89,511;90,149;88,487;88,601;114041468;;;
07/06/20;90,035;91,441;90,003;90,971;118655652;;;
07/07/20;91,351;92,132;90,577;90,689;112424456;;;
07/08/20;91,67;92,833;91,582;92,801;117091880;;;
07/09/20;93,697;93,75;92,149;93,132;125642608;;;
07/10/20;92,794;93,422;92,181;93,363;90257320;;;
07/13/20;94,673;97,291;92,719;92,933;191649140;;;
07/14/20;92,312;94,663;91,375;94,471;170989364;;;
07/15/20;96,352;96,602;93,918;95,12;153197932;;;
07/16/20;93,989;94,809;93,349;93,95;110577672;;;
07/17/20;94,402;94,558;93,285;93,76;92186900;;;
07/20/20;93,846;95,875;93,502;95,736;90317908;;;
07/21/20;96,529;96,605;94,164;94,415;103645836;;;
07/22/20;94,115;95,364;94,028;94,68;89001652;;;
07/23/20;94,413;94,49;89,557;90,37;197004432;;;
07/24/20;88,562;90,492;86,769;90,146;185438864;;;
07/27/20;91,212;92,375;90,988;92,283;121214192;;;
07/28/20;91,852;92,03;90,762;90,767;103625500;;;
07/29/20;91,251;92,692;91,215;92,507;90329256;;;
07/30/20;91,677;93,731;91,268;93,626;158130020;;;
07/31/20;100,141;103,579;98,138;103,428;374295468;;;
08/03/20;105,316;108,661;105,017;106,034;308151388;;;
08/04/20;106,224;107,837;105,499;106,742;172792368;;;
08/05/20;106,462;107,45;105,995;107,129;121991952;;;
08/06/20;107,462;111,363;106,871;110,867;202428900;;;
08/07/20;110,386;110,845;107,546;108,346;198045612;;;
08/10/20;109,796;110,942;107,261;109,921;212403424;;;
08/11/20;109,181;109,682;106,39;106,652;187902376;;;
08/12/20;107,746;110,455;107,551;110,196;165944820;;;
08/13/20;111,581;113,153;111,091;112,146;210082064;;;
08/14/20;111,97;112,137;110,23;112,046;165565208;;;
08/17/20;113,173;113,197;111,125;111,754;119561444;;;
08/18/20;111,505;113,112;111,169;112,685;105633540;;;
08/19/20;113,095;114,245;112,731;112,827;145538008;;;
08/20/20;112,868;115,444;112,852;115,33;126907188;;;
08/21/20;116,293;121,759;116,281;121,273;338054640;;;
08/24/20;125,493;125,578;120,85;122,724;345937768;;;
08/25/20;121,593;122,062;119,989;121,717;211495788;;;
08/26/20;123,037;123,831;121,968;123,372;163022268;;;
08/27/20;123,977;124,311;120,749;121,897;155552384;;;
08/28/20;122,875;123,294;121,476;121,7;187629916;;;
08/31/20;124,403;127,738;122,863;125,827;225768339;;;
09/01/20;129,454;131,444;127,28;130,839;152470142;;;
09/02/20;134,164;134,544;123,838;128,128;200118991;;;
09/03/20;123,75;125,632;117,5;117,87;257599640;;;
09/04/20;117,08;120,62;108,129;117,948;332607163;;;
09/07/20;117,08;120,62;108,129;117,948;332607163;;;
09/08/20;111,113;116,027;109,874;110,011;231366563;;;
09/09/20;114,34;116,174;112,39;114,399;176940455;;;
09/10/20;117,363;117,5;109,699;110,664;182274391;;;
09/11/20;111,717;112,361;107,261;109,211;180860325;;;
09/14/20;111,864;113,043;109,991;112,483;140150087;;;
09/15/20;115,384;115,87;110,781;112,663;184642039;;;
09/16/20;112,361;113,112;109,25;109,338;155026675;;;
09/17/20;106,988;109,406;106,003;107,593;178010968;;;
09/18/20;107,651;108,119;103,448;104,18;287104882;;;
09/21/20;101,937;107,446;100,533;107,339;195713815;;;
09/22/20;109,874;110,05;106,442;109,026;183055373;;;
09/23/20;108,841;109,319;104,112;104,453;150718671;;;
09/24/20;102,551;107,505;102,386;105,525;167743349;;;
09/25/20;105,73;109,64;104,989;109,484;149981441;;;
09/28/20;112,146;112,449;109,972;112,098;137672403;;;
09/29/20;111,698;112,439;110,742;111,249;100060526;;;
09/30/20;110,957;114,34;110,791;112,926;142675184;;;
10/01/20;114,711;114,789;112,946;113,882;116120440;;;
10/02/20;110,079;112,497;109,426;110,206;144711986;;;
10/05/20;111,074;113,746;110,723;113,599;106243839;;;
10/06/20;112,819;113,229;109,455;110,342;161498212;;;
10/07/20;111,766;112,673;111,288;112,215;96848985;;;
10/08/20;113,356;113,502;111,737;112,107;83477153;;;
10/09/20;112,41;114,087;112,059;114,058;100506865;;;
10/12/20;117,071;122,063;116,314;121,303;240226769;;;
10/13/20;122,151;122,268;116,671;118,085;262330451;;;
10/14/20;117,987;119,967;116,642;118,173;151062308;;;
10/15/20;115,764;118,182;115,208;117,704;112559219;;;
10/16/20;118,26;118,522;115,852;116,057;115393808;;;
10/19/20;116,973;117,421;112,78;113,092;120639337;;;
10/20/20;113,307;116,018;112,751;114,584;124423728;;;
10/21/20;113,765;115,749;113,551;113,96;89945980;;;
10/22/20;114,526;115,101;111,737;112,868;101987954;;;
10/23/20;113,492;113,648;111,435;112,176;82572645;;;
10/26/20;111,171;113,648;110,069;112,185;111850657;;;
10/27/20;112,614;114,36;111,688;113,697;92276772;;;
10/28/20;112,185;112,556;108,334;108,431;143937823;;;
10/29/20;109,572;114,019;109,406;112,449;146129173;;;
10/30/20;108,295;109,202;105,038;106,15;190573476;;;
11/02/20;106,393;107,924;104,648;106,062;122866899;;;
11/03/20;106,93;108,714;106,023;107,69;107624448;;;
11/04/20;111,298;112,712;109,553;112,088;138235482;;;
11/05/20;115,013;116,642;113,959;116,066;126387074;;;
11/06/20;115,573;116,433;113,434;115,934;114457922;;;
11/09/20;117,702;119,158;113,356;113,619;154515315;;;
11/10/20;112,867;114,86;111,48;113,278;138023390;;;
11/11/20;114,469;116,853;113,737;116,716;112294954;;;
11/12/20;116,843;117,732;115,817;116,442;103350674;;;
11/13/20;116,667;116,893;115,133;116,491;81688586;;;
11/16/20;116,159;118,181;115,403;117,507;91183018;;;
11/17/20;116,774;117,872;116,198;116,618;74270973;;;
11/18/20;115,856;117,038;115,26;115,29;76322111;;;
11/19/20;114,86;116,296;114,098;115,886;74112972;;;
11/20/20;115,886;116,013;114,567;114,616;73604287;;;
11/23/20;114,459;114,889;111,109;111,207;127959318;;;
11/24/20;111,265;113,16;109,976;112,496;113874218;;;
11/25/20;112,867;114,039;112,496;113,336;76499234;;;
11/26/20;112,867;114,039;112,496;113,336;76499234;;;
11/27/20;113,864;114,762;113,522;113,883;46691331;;;
11/30/20;114,254;118,161;114,098;116,286;169410176;;;
12/01/20;118,201;120,603;117,224;119,871;128166803;;;
12/02/20;119,187;120,506;118,083;120,222;89004195;;;
12/03/20;120,652;120,906;119,373;120,086;78967630;;;
12/04/20;119,754;120,008;118,699;119,412;78260421;;;
12/07/20;119,47;121,678;119,412;120,877;86711990;;;
12/08/20;121,483;122,078;120,232;121,492;82225512;;;
12/09/20;121,639;123,026;118,191;118,953;115089193;;;
12/10/20;117,702;120,994;117,361;120,379;81312170;;;
12/11/20;119,588;119,91;117,751;119,568;86939786;;;
12/14/20;119,754;120,486;118,718;118,953;79075988;;;
12/15/20;121,453;124,931;121,248;124,911;157572262;;;
12/16/20;124,452;125,39;123,622;124,843;98208591;;;
12/17/20;125,907;126,572;125,072;125,712;94359811;;;
12/18/20;125,966;126,103;123,192;123,714;192541496;;;
12/21/20;122,117;125,331;120,583;125,253;121251553;;;
12/22/20;128,554;131,285;126,64;128,818;169351825;;;
12/23/20;129,092;129,355;127,744;127,92;88223692;;;
12/24/20;128,271;130,361;128,056;128,906;54930064;;;
12/25/20;128,271;130,361;128,056;128,906;54930064;;;
12/28/20;130,879;134,151;130,41;133,517;124486237;;;
12/29/20;134,845;135,567;131,222;131,739;121047324;;;
12/30/20;132,432;132,833;130,303;130,615;96452124;;;
12/31/20;130,967;131,612;128,662;129,609;99116586;;;
01/01/21;130,967;131,612;128,662;129,609;99116586;;;
01/04/21;130,42;130,51;123,817;126,406;143301887;;;
01/05/21;125,898;128,681;125,448;127,968;97664898;;;
01/06/21;124,755;128,007;123,448;123,661;155087970;;;
01/07/21;125,38;128,574;124,892;127,88;109578157;;;
01/08/21;129,355;129,551;127,206;128,984;105158245;;;
01/11/21;126,191;127,148;125,517;125,986;100620880;;;
01/12/21;125,517;126,679;123,915;125,81;91951145;;;
01/13/21;125,771;128,398;125,507;127,851;88636831;;;
01/14/21;127,763;127,959;125,771;125,917;90221755;;;
01/15/21;125,79;127,201;124,051;124,188;111598531;;;
01/18/21;125,79;127,201;124,051;124,188;111598531;;;
01/19/21;124,813;125,722;123,991;124,862;90757329;;;
01/20/21;125,673;129,414;125,565;128,965;104319489;;;
01/21/21;130,694;136,427;130,488;133,692;120529544;;;
01/22/21;133,116;136,603;131,885;135,841;114459360;;;
01/25/21;139,748;141,721;133,37;139,602;157611713;;;
01/26/21;140,266;140,95;138,088;139,836;98390555;;;
01/27/21;140,1;140,95;137,15;138,762;140843759;;;
01/28/21;136,281;138,693;133,526;133,907;142621128;;;
01/29/21;132,676;133,565;127,187;128,896;177523812;;;
02/01/21;130,645;132,237;127,89;131,026;106239823;;;
02/02/21;132,579;133,145;131,485;131,856;83305367;;;
02/03/21;132,608;132,618;130,508;130,83;89880937;;;
02/04/21;133,136;134,21;131,465;134,2;84183061;;;
02/05/21;134,362;134,43;132,904;133,784;75693830;;;
02/08/21;133,07;133,98;131,985;133,931;71297214;;;
02/09/21;133,648;134,877;132,894;133,051;76774213;;;
02/10/21;133,511;134,009;131,476;132,444;73046563;;;
02/11/21;132,943;133,423;130,86;132,19;64280029;;;
02/12/21;131,427;132,581;130,783;132,425;60145130;;;
02/15/21;131,427;132,581;130,783;132,425;60145130;;;
02/16/21;132,542;133,051;129,901;130,292;80576316;;;
02/17/21;128,394;129,343;126,653;127,993;98085249;;;
02/18/21;126,389;127,167;124,638;126,888;96856748;;;
02/19/21;127,406;127,866;125,998;127,044;87668834;;;
02/22/21;125,225;126,898;122,867;123,259;103916419;;;
02/23/21;121,067;123,953;115,814;123,122;158273022;;;
02/24/21;122,222;122,828;119,571;122,623;111039904;;;
02/25/21;121,967;123,707;117,917;118,358;148199540;;;
02/26/21;119,923;122,134;118,563;118,622;164560394;;;
03/01/21;121,058;125,147;120,118;125,01;116307892;;;
03/02/21;125,616;125,919;122,29;122,398;102260945;;;
03/03/21;122,094;122,975;119,189;119,404;112966340;;;
03/04/21;119,101;120,911;116,039;117,516;178154975;;;
03/05/21;118,348;119,282;115,012;118,778;153766601;;;
03/08/21;118,299;118,367;113,682;113,828;154376610;;;
03/09/21;116,44;119,404;116,205;118,451;129525780;;;
03/10/21;119,042;119,512;116,851;117,37;111943326;;;
03/11/21;119,874;120,529;118,622;119,306;103026514;;;
03/12/21;117,78;118,534;116,567;118,397;88105050;;;
03/15/21;118,768;121,302;117,8;121,292;92590555;;;
03/16/21;122,965;124,452;122,002;122,838;115227936;;;
03/17/21;121,351;123,122;119,674;122,046;111932636;;;
03/18/21;120,206;120,5;117,702;117,908;121469755;;;
03/19/21;117,291;118,788;117,071;117,379;185549522;;;
03/22/21;117,712;121,175;117,643;120,705;111912284;;;
03/23/21;120,647;121,537;119,483;119,874;95467142;;;
03/24/21;120,148;120,226;117,453;117,477;88530485;;;
03/25/21;116,939;119,013;116,411;117,966;98844681;;;
03/26/21;117,732;118,837;116,333;118,573;94071234;;;
03/29/21;119,003;119,913;118,103;118,749;80819203;;;
03/30/21;117,497;117,783;116,274;117,291;85671919;;;
03/31/21;119,003;120,833;118,514;119,492;118323826;;;
04/01/21;120,97;121,478;119,825;120,324;75089134;;;
04/02/21;120,97;121,478;119,825;120,324;75089134;;;
04/05/21;121,175;123,415;120,392;123,161;88651175;;;
04/06/21;123,748;124,364;122,916;123,464;80171253;;;
04/07/21;123,092;125,137;122,417;125,117;83466716;;;
04/08/21;126,144;127,553;125,724;127,524;88844591;;;
04/09/21;126,976;130,145;126,653;130,101;106686703;;;
04/12/21;129,637;129,96;127,788;128,385;91419983;;;
04/13/21;129,558;131,73;129,06;131,505;91266545;;;
04/14/21;132,004;132,063;128,791;129,157;87222782;;;
04/15/21;130,908;132,063;130,732;131,574;89347102;;;
04/16/21;131,378;131,74;130,38;131,241;84922386;;;
04/19/21;130,605;132,523;130,439;131,906;94264215;;;
04/20/21;132,082;132,581;128,942;130,214;94812349;;;
04/21/21;129,48;130,84;128,443;130,595;68847136;;;
04/22/21;130,145;131,231;128,551;129,069;84566456;;;
04/23/21;129,285;132,18;129,285;131,398;78756779;;;
04/26/21;131,896;132,121;130,654;131,789;66905069;;;
04/27/21;132,073;132,464;131,192;131,466;66015804;;;
04/28/21;131,388;132,082;130,185;130,674;107760097;;;
04/29/21;133,501;134,088;129,568;130,576;151100953;;;
04/30/21;128,913;130,654;128,213;128,6;109839466;;;
05/03/21;129,167;131,153;128,962;129,656;75135100;;;
05/04/21;128,336;128,629;123,943;125,068;137564718;;;
05/05/21;126,389;127,612;125,186;125,313;84000900;;;
05/06/21;125,107;126,927;124,364;126,917;78128334;;;
05/07/21;128,221;128,621;126,873;127,593;78973273;;;
05/10/21;126,809;126,937;124,262;124,301;88071229;;;
05/11/21;121,018;123,733;120,303;123,38;126142826;;;
05/12/21;120,92;122,135;119,793;120,303;112172282;;;
05/13/21;122,077;123,615;121,763;122,459;105861339;;;
05/14/21;123,713;125,32;123,321;124,889;81917951;;;
05/17/21;124,272;124,379;122,655;123,733;74244624;;;
05/18/21;124,017;124,438;122,273;122,341;63342929;;;
05/19/21;120,685;122,405;120,391;122,184;92611989;;;
05/20/21;122,713;125,153;122,586;124,752;76857123;;;
05/21/21;125,251;125,428;122,694;122,909;79295436;;;
05/24/21;123,478;125,369;123,409;124,546;63092945;;;
05/25/21;125,251;125,741;123,782;124,35;72009482;;;
05/26/21;124,404;124,83;123,88;124,301;56575920;;;
05/27/21;123,899;125,075;122,566;122,762;94625601;;;
05/28/21;123,047;123,272;122,047;122,106;71311109;;;
05/31/21;123,047;123,272;122,047;122,106;71311109;;;
06/01/21;122,566;122,831;121,449;121,783;67637118;;;
06/02/21;121,783;122,723;121,557;122,547;59278862;;;
06/03/21;122,175;122,341;120,656;121,057;76229170;;;
06/04/21;121,577;123,625;121,361;123,36;75169343;;;
06/07/21;123,635;123,782;122,324;123,37;71057550;;;
06/08/21;124,056;125,879;123,674;124,193;74403774;;;
06/09/21;124,654;125,183;123,978;124,575;56877937;;;
06/10/21;124,468;125,614;123,409;123,576;71186421;;;
06/11/21;123,987;124,879;123,566;124,791;53522373;;;
06/14/21;125,251;127,917;124,516;127,858;96906490;;;
06/15/21;127,329;127,976;126,79;127,035;62746332;;;
06/16/21;127,75;128,26;125,88;127,535;91815026;;;
06/17/21;127,192;129,886;127,045;129,142;96721669;;;
06/18/21;128,083;128,867;127,623;127,838;108953309;;;
06/21/21;127,682;129,749;126,613;129,641;79663316;;;
06/22/21;129,475;131,386;128,975;131,288;74783618;;;
06/23/21;131,082;131,621;130,553;131,013;60214200;;;
06/24/21;131,748;131,934;130,259;130,729;68710998;;;
06/25/21;130,778;131,199;130,141;130,435;70783746;;;
06/28/21;130,729;132,527;130,67;132,072;62111303;;;
06/29/21;132,091;133,747;131,65;133,59;64556081;;;
06/30/21;133,434;134,649;133,14;134,208;63261393;;;
07/01/21;133,855;134,57;133,032;134,512;52485781;;;
07/02/21;135,129;137,187;134,977;137,147;78945572;;;
07/05/21;135,129;137,187;134,977;137,147;78945572;;;
07/06/21;137,255;140,273;137,255;139,166;108181793;;;
07/07/21;140,651;141,978;139,793;141,665;104911589;;;
07/08/21;138,735;141,165;137,838;140,362;105575458;;;
07/09/21;139,881;142,723;139,786;142,194;99890800;;;
07/12/21;143,272;143,38;141,106;141,596;76299719;;;
07/13/21;141,136;144,497;140,744;142,713;100827099;;;
07/14/21;145,124;146,564;144,712;146,153;127050785;;;
07/15/21;146,241;146,986;144,134;145,496;106820297;;;
07/16/21;145,477;146,751;142,949;143,448;93251426;;;
07/19/21;140,861;141,175;138,823;139,587;121434571;;;
07/20/21;140,577;144,144;140,087;143,213;96350036;;;
07/21/21;142,606;143,193;141,724;142,478;74993460;;;
07/22/21;143,002;145,217;142,88;143,85;77338156;;;
07/23/21;144,585;145,729;143,968;145,575;71447416;;;
07/26/21;145,29;146,819;144,732;145,996;72434089;;;
07/27/21;146,123;146,212;142,625;143,821;104818578;;;
07/28/21;141,9;144,017;139,676;142,067;118931191;;;
07/29/21;141,778;143,605;141,675;142,713;56699475;;;
07/30/21;141,479;143,389;141,214;142,929;70440626;;;
08/02/21;143,419;143,997;142,331;142,596;62879961;;;
08/03/21;142,88;145,07;142,263;144,399;64786618;;;
08/04/21;144,311;144,82;143,34;143,997;56368271;;;
08/05/21;144,026;144,869;143,233;144,105;46397674;;;
08/06/21;143,624;144,37;142,917;143,418;54126813;;;
08/09/21;143,477;143,967;142,809;143,369;48908689;;;
08/10/21;143,712;144,959;142,593;142,888;69023081;;;
08/11/21;143,33;143,987;142,819;143,143;48493463;;;
08/12/21;143,467;146,274;143,123;146,117;73779113;;;
08/13/21;146,195;146,661;145,508;146,323;59375009;;;
08/16/21;145,768;148,374;143,742;148,305;103558782;;;
08/17/21;147,432;148,855;146,313;147,392;92229735;;;
08/18/21;147,01;147,913;143,428;143,634;86325990;;;
08/19/21;142,329;145,243;141,808;143,967;86960310;;;
08/20/21;144,694;145,734;144,046;145,43;60549630;;;
08/23/21;145,547;147,392;145,135;146,921;60131810;;;
08/24/21;146,666;148,05;146,372;146,833;48606428;;;
08/25/21;147,019;147,52;145,047;145,596;58991297;;;
08/26/21;145,587;146,342;144,762;144,792;48597195;;;
08/27/21;144,733;145,979;144,095;145,832;55802388;;;
08/30/21;146,225;150,631;145,842;150,268;90956723;;;
08/31/21;149,816;149,954;148,472;149,002;86453117;;;
09/01/21;149,983;152,093;149,502;149,669;80313711;;;
09/02/21;151,004;151,838;149,561;150,788;71171317;;;
09/03/21;150,896;151,75;150,238;151,426;57866066;;;
09/06/21;150,896;151,75;150,238;151,426;57866066;;;
09/07/21;152,083;154,331;151,514;153,771;82278261;;;
09/08/21;154,056;154,115;151,107;152,221;74420207;;;
09/09/21;152,594;153,202;151,082;151,2;57305730;;;
09/10/21;152,113;152,584;145,93;146,195;140893235;;;
09/13/21;147,824;148,599;145,979;146,764;102404329;;;
09/14/21;147,549;148,256;144,173;145,361;109296295;;;
09/15/21;145,793;146,656;143,644;146,254;83281315;;;
09/16/21;145,675;146,195;144,479;146,018;68034149;;;
09/17/21;146,048;146,048;143,045;143,339;129868824;;;
09/20/21;141,121;142,142;138,639;140,277;123478863;;;
09/21/21;141,249;141,907;140,12;140,758;75833962;;;
09/22/21;141,759;143,702;141,023;143,133;76404341;;;
09/23/21;143,918;144,34;142,927;144,095;64838170;;;
09/24/21;142,947;144,723;142,849;144,183;53477869;;;
09/27/21;142,76;143,241;141,141;142,662;74150729;;;
09/28/21;140,582;142,054;139,051;139,267;108972340;;;
09/29/21;139,816;141,759;139,384;140,169;74602044;;;
09/30/21;140,984;141,689;138,648;138,864;89056664;;;
10/01/21;139,257;140,258;136,519;139,993;94639581;;;
10/04/21;139,119;139,561;135,694;136,548;98322008;;;
10/05/21;136,892;139,59;136,764;138,482;80861062;;;
10/06/21;136,872;139,502;135,793;139,355;83221119;;;
10/07/21;140,395;141,529;140,062;140,621;61732656;;;
10/08/21;141,347;141,492;139,905;140,238;58773155;;;
10/11/21;139,62;142,113;139,168;140,15;64452219;;;
10/12/21;140,562;140,582;138,413;138,874;73035859;;;
10/13/21;138,604;138,766;136,607;138,285;78762721;;;
10/14/21;139,463;141,2;138,874;141,082;69907100;;;
10/15/21;141,092;142,196;140,837;142,142;67940334;;;
10/18/21;140,773;144,105;140,493;143,82;85589175;;;
10/19/21;144,272;146,391;143,82;145,989;76378894;;;
10/20/21;145,93;146,964;145,361;146,48;58418788;;;
10/21/21;146,038;146,853;145,116;146,696;61420990;;;
10/22/21;146,902;147,383;145,871;145,92;58883443;;;
10/25/21;145,911;146,588;144,871;145,871;50720556;;;
10/26/21;146,548;148,03;146,234;146,539;60893395;;;
10/27/21;146,578;146,941;145,724;146,077;56094929;;;
10/28/21;147,029;150,312;146,931;149,728;100077888;;;
10/29/21;144,473;147,147;143,686;147,01;124953168;;;
11/01/21;146,21;146,912;145,047;146,185;74588258;;;
11/02/21;145,891;148,747;145,881;147,226;69121987;;;
11/03/21;147,589;149,139;147,029;148,668;54511534;;;
11/04/21;148,757;149,591;147,834;148,148;60394616;;;
11/05/21;149,278;149,583;147,48;148,679;65463883;;;
11/08/21;148,806;148,964;147,578;147,853;55020868;;;
11/09/21;147,617;148,824;147,48;148,217;56787930;;;
11/10/21;147,44;147,548;145,308;145,376;65187092;;;
11/11/21;146,399;146,861;145,142;145,327;40999950;;;
11/12/21;145,878;147,814;144,944;147,411;63804008;;;
11/15/21;147,784;149,268;146,861;147,421;59222803;;;
11/16/21;147,362;148,883;146,772;148,404;59256210;;;
11/17/21;148,399;152,335;148,394;150,851;88807000;;;
11/18/21;151,067;155,942;150,418;155,155;137827673;;;
11/19/21;154,939;158,251;153,841;157,789;117305597;;;
11/22/21;158,9;162,851;158,232;158,251;117467889;;;
11/23/21;158,35;159,018;156,325;158,635;96041899;;;
11/24/21;157,986;159,352;156,895;159,155;69463623;;;
11/25/21;157,986;159,352;156,895;159,155;69463623;;;
11/26/21;156,821;157,691;153,671;154,114;76959752;;;
11/29/21;156,63;158,418;156,06;157,485;88748217;;;
11/30/21;157,234;162,674;157,17;162,458;174048056;;;
12/01/21;164,6;167,372;161,701;161,937;152423003;;;
12/02/21;156,006;161,377;155,087;160,944;136739174;;;
12/03/21;161,2;162,123;156,974;159,057;118023116;;;
12/06/21;161,465;164,993;161,455;162,477;107496982;;;
12/07/21;166,173;168,63;165,445;168,237;120405352;;;
12/08/21;169,165;172,934;167,765;172,069;116998901;;;
12/09/21;171,902;173,711;170,929;171,558;108923739;;;
12/10/21;172,192;176,541;171,686;176,364;115402731;;;
12/13/21;178,001;178,998;172,512;172,718;153237019;;;
12/14/21;172,237;174,684;169,249;171,332;139380382;;;
12/15/21;172,099;176,413;169,348;176,217;131063257;;;
12/16/21;176,197;178,025;167,814;169,298;150185843;;;
12/17/21;167,008;170,487;166,772;168,197;195923441;;;
12/20/21;165,386;167,647;164,58;166,831;107499114;;;
12/21/21;168,605;170,222;166,212;170,015;91185905;;;
12/22/21;170,065;172,836;169,19;172,62;92135303;;;
12/23/21;172,826;173,809;172,256;173,249;68356567;;;
12/24/21;172,826;173,809;172,256;173,249;68356567;;;
12/27/21;174,04;177,318;174,025;177,229;74919582;;;
12/28/21;177,062;178,212;175,46;176,207;79144339;;;
12/29/21;176,246;177,524;175,077;176,296;62348931;;;
12/30/21;176,384;177,465;175,028;175,136;59773014;;;
12/31/21;175,023;176,148;174,212;174,517;64062261;;;
01/03/22;174,772;179,735;174,654;178,88;104701220;;;
01/04/22;179,49;179,794;176,04;176,61;99310438;;;
01/05/22;176,522;177,072;171,637;171,912;94537602;;;
01/06/22;169,73;172,286;168,689;169,042;96903955;;;
01/07/22;169,917;171,146;168,089;169,21;86709147;;;
01/10/22;166,173;169,534;165,278;169,229;106765552;;;
01/11/22;169,357;172,168;167,883;172,069;76138312;;;
01/12/22;173,092;174,133;171,814;172,512;74805173;;;
01/13/22;172,757;173,583;168,836;169,229;84505760;;;
01/14/22;168,394;170,792;168,148;170,094;80440780;;;
01/17/22;168,394;170,792;168,148;170,094;80440780;;;
01/18/22;168,561;169,573;166,492;166,88;91168729;;;
01/19/22;167,077;168,138;163,087;163,372;94814990;;;
01/20/22;164,109;166,762;161,357;161,681;91420515;;;
01/21/22;161,588;163,47;159,509;159,617;122848858;;;
01/24/22;157,268;159,509;152,04;158,841;162706686;;;
01/25/22;156,246;159,961;154,32;157,033;115798367;;;
01/26/22;160,689;161,563;155,106;156,944;108275308;;;
01/27/22;159,657;161,023;155,558;156,482;121954638;;;
01/28/22;162,861;167,421;160,001;167,401;179935660;;;
01/31/22;167,234;171,991;166,595;171,775;115541590;;;
02/01/22;171,018;171,834;169,347;171,608;86213911;;;
02/02/22;171,74;172,856;170,35;172,816;84914256;;;
02/03/22;171,48;173,209;169,16;169,927;89418074;;;
02/04/22;168,943;171,324;167,959;169,642;82465400;;;
02/07/22;170,104;171,173;168,224;168,923;77251204;;;
02/08/22;168,992;172,554;168,697;172,043;74829217;;;
02/09/22;173,243;173,834;172,111;173,469;71285038;;;
02/10/22;171,364;172,682;168,815;169,376;90865899;;;
02/11/22;169,582;170,321;165,361;165,951;98670687;;;
02/14/22;164,702;166,876;163,904;166,187;86185530;;;
02/15/22;168,244;170,193;167,536;170,035;64286320;;;
02/16/22;169,11;170,576;167,339;169,799;61177398;;;
02/17/22;168,303;169,169;165,784;166,187;69589344;;;
02/18/22;167,112;167,822;163,54;164,633;82772674;;;
02/21/22;167,112;167,822;163,54;164,633;82772674;;;
02/22/22;162,35;164,032;159,565;161,7;91162758;;;
02/23/22;162,901;163,501;157,203;157,518;90009247;;;
02/24/22;150,147;160,254;149,577;160,145;141147540;;;
02/25/22;161,228;162,487;158,309;162,222;91974222;;;
02/28/22;160,46;162,783;159,84;162,487;95056629;;;
03/01/22;162,069;163,944;159,388;160,598;83474425;;;
03/02/22;161,769;164,692;160,352;163,904;79724750;;;
03/03/22;165,784;166,217;162,911;163,58;76678441;;;
03/04/22;161,867;162,911;159,516;160,569;83819592;;;
03/07/22;160,755;162,389;156,504;156,76;96418845;;;
03/08/22;156,288;160,283;153,316;154,93;131148280;;;
03/09/22;158,901;160,805;156,868;160,352;91454905;;;
03/10/22;157,646;157,833;153,493;155,993;105342033;;;
03/11/22;156,396;156,741;152,037;152,263;96970102;;;
03/14/22;149,035;151,663;147,707;148,219;108732111;;;
03/15/22;148,494;153,09;147,982;152,617;92964302;;;
03/16/22;154,546;157,449;151,997;157,046;102300157;;;
03/17/22;156,081;158,433;155,117;158,059;75615376;;;
03/18/22;157,951;161,858;157,213;161,366;123511692;;;
03/21/22;160,903;163,698;160,416;162,743;95811352;;;
03/22/22;162,871;166,719;162,281;166,128;81532007;;;
03/23/22;165,312;169,888;164,977;167,496;98062674;;;
03/24/22;168,333;171,364;167,496;171,295;90131418;;;
03/25/22;171,108;172,485;169,996;171,934;80546156;;;
03/28/22;169,425;172,928;169,258;172,8;90371916;;;
03/29/22;173,873;176,156;173,529;176,107;100589440;;;
03/30/22;175,703;176,746;173,883;174,936;92633154;;;
