date,open,high,low,close,volume,typical_price,ticker
2015-07-29,27.618,27.696,27.42,27.582,148046612,27.566000000000003,TESTE
2015-07-30,27.432,27.488,27.295,27.443,134513072,27.408666666666665,TESTE
2015-07-31,27.494,27.504,27.115,27.203,171539812,27.274,TESTE
2015-08-03,27.248,27.488,26.355,26.561,279903872,26.801333333333332,TESTE
2015-08-04,26.333,26.396,25.398,25.709,496554492,25.834333333333333,TESTE
2015-08-05,25.33,26.337,25.14,25.88,397250452,25.785666666666668,TESTE
2015-08-06,26.125,26.245,25.707,25.936,211612160,25.962666666666667,TESTE
2015-08-07,25.812,26.188,25.794,26.024,154681620,26.002,TESTE
2015-08-10,26.251,27.031,26.251,26.97,219806388,26.750666666666664,TESTE
2015-08-11,26.54,26.623,25.531,25.567,388331256,25.907,TESTE
2015-08-12,25.35,26.001,24.697,25.961,406742440,25.552999999999997,TESTE
2015-08-13,26.141,26.222,25.803,25.941,194143156,25.98866666666667,TESTE
2015-08-14,25.754,26.202,25.684,26.123,171718064,26.003,TESTE
2015-08-17,26.141,26.504,26.019,26.393,163538980,26.305333333333333,TESTE
2015-08-18,26.229,26.456,26.134,26.245,138242832,26.278333333333336,TESTE
2015-08-19,26.155,26.249,25.835,25.909,193146040,25.997666666666664,TESTE
2015-08-20,25.699,25.76,25.148,25.377,274006488,25.42833333333333,TESTE
2015-08-21,24.877,25.208,23.799,23.825,513101884,24.27733333333333,TESTE
2015-08-24,21.372,24.51,20.725,23.23,648825168,22.82166666666667,TESTE
2015-08-25,25.03,25.03,23.316,23.37,414406396,23.905333333333335,TESTE
2015-08-26,24.124,24.756,23.665,24.711,387098444,24.377333333333336,TESTE
2015-08-27,25.283,25.51,24.785,25.438,338464224,25.244333333333334,TESTE
2015-08-28,25.269,25.526,25.127,25.522,212657628,25.391666666666666,TESTE
2015-08-31,25.238,25.801,25.231,25.402,224917084,25.477999999999998,TESTE
2015-09-01,24.814,25.204,24.186,24.267,307383440,24.552333333333333,TESTE
2015-09-02,24.832,25.308,24.585,25.308,247555248,25.066999999999997,TESTE
2015-09-03,25.341,25.407,24.789,24.864,212935760,25.02,TESTE
2015-09-04,24.548,24.882,24.445,24.616,199985244,24.647666666666666,TESTE
2015-09-07,24.548,24.882,24.445,24.616,199985244,24.647666666666666,TESTE
2015-09-08,25.175,25.357,24.852,25.301,219374504,25.17,TESTE
2015-09-09,25.627,25.686,24.729,24.814,340043216,25.076333333333334,TESTE
2015-09-10,24.841,25.52,24.758,25.359,251571324,25.212333333333333,TESTE
2015-09-11,25.184,25.729,25.177,25.729,199661892,25.544999999999998,TESTE
2015-09-14,26.263,26.333,25.875,25.977,233453724,26.061666666666667,TESTE
2015-09-15,26.116,26.251,25.776,26.195,173364620,26.074,TESTE
2015-09-16,26.188,26.254,26.006,26.224,148693956,26.161333333333335,TESTE
2015-09-17,26.055,26.242,25.617,25.663,256450564,25.840666666666667,TESTE
2015-09-18,25.278,25.749,25.202,25.558,297141164,25.503,TESTE
2015-09-21,25.607,25.99,25.605,25.954,200887860,25.849666666666668,TESTE
2015-09-22,25.542,25.722,25.348,25.546,201384636,25.538666666666668,TESTE
2015-09-23,25.598,25.844,25.524,25.754,143026864,25.707333333333334,TESTE
2015-09-24,25.513,26.019,25.314,25.907,200877900,25.746666666666666,TESTE
2015-09-25,26.231,26.287,25.686,25.841,224607704,25.938,TESTE
2015-09-28,25.648,25.81,25.33,25.33,208436044,25.49,TESTE
2015-09-29,25.418,25.571,24.298,24.569,293461536,24.81266666666667,TESTE
2015-09-30,24.819,25.127,24.494,24.848,265892132,24.822999999999997,TESTE
2015-10-01,24.571,24.695,24.174,24.686,255716400,24.518333333333334,TESTE
2015-10-02,24.332,25.009,24.228,24.866,232079032,24.701000000000004,TESTE
2015-10-05,24.753,25.089,24.571,24.956,208258972,24.872,TESTE
2015-10-06,24.922,25.172,24.727,25.075,195427908,24.991333333333333,TESTE
2015-10-07,25.172,25.179,24.647,24.956,187062200,24.927333333333333,TESTE
2015-10-08,24.823,24.823,24.377,24.668,247918308,24.622666666666664,TESTE
2015-10-09,24.78,25.294,24.665,25.258,211064560,25.072333333333333,TESTE
2015-10-12,25.395,25.4,25.105,25.141,121868816,25.21533333333333,TESTE
2015-10-13,24.965,25.332,24.934,25.184,132197024,25.150000000000002,TESTE
2015-10-14,25.071,25.123,24.681,24.828,177849796,24.877333333333336,TESTE
2015-10-15,24.99,25.253,24.891,25.199,150693808,25.114333333333335,TESTE
2015-10-16,25.181,25.231,24.9,25.015,156930436,25.048666666666666,TESTE
2015-10-19,24.961,25.175,24.805,25.17,119036612,25.05,TESTE
2015-10-20,25.082,25.72,24.965,25.63,195871052,25.438333333333333,TESTE
2015-10-21,25.681,26.037,25.614,25.627,169307896,25.75933333333333,TESTE
2015-10-22,25.756,26.019,25.704,26.019,166616356,25.913999999999998,TESTE
2015-10-23,26.29,26.859,26.206,26.826,237467656,26.63033333333333,TESTE
2015-10-26,26.601,26.612,25.889,25.97,265335124,26.157,TESTE
2015-10-27,25.997,26.254,25.679,25.805,279537600,25.912666666666667,TESTE
2015-10-28,26.342,26.875,26.146,26.869,342205408,26.63,TESTE
2015-10-29,26.74,27.189,26.643,27.153,204909336,26.995,TESTE
2015-10-30,27.256,27.308,26.909,26.92,197461016,27.045666666666666,TESTE
2015-11-02,27.004,27.339,26.945,27.299,128813068,27.194333333333333,TESTE
2015-11-03,27.211,27.819,27.191,27.612,182075904,27.540666666666667,TESTE
2015-11-04,27.738,27.894,27.398,27.484,179544200,27.592000000000002,TESTE
2015-11-05,27.567,27.757,27.19,27.357,158210720,27.43466666666667,TESTE
2015-11-06,27.4,27.558,27.289,27.389,132169132,27.412000000000003,TESTE
2015-11-09,27.366,27.558,27.16,27.278,135485620,27.332000000000004,TESTE
2015-11-10,26.447,26.712,26.258,26.418,236511724,26.462666666666667,TESTE
2015-11-11,26.328,26.565,26.065,26.269,180871884,26.299666666666667,TESTE
2015-11-12,26.303,26.429,26.165,26.181,130102316,26.25833333333333,TESTE
2015-11-13,26.063,26.147,25.4,25.416,183249612,25.65433333333333,TESTE
2015-11-16,25.199,25.846,25.113,25.831,152426804,25.596666666666668,TESTE
2015-11-17,26.0,26.029,25.638,25.721,110467756,25.796000000000003,TESTE
2015-11-18,26.19,26.581,26.131,26.536,186698788,26.416,TESTE
2015-11-19,26.615,27.092,26.416,26.873,173183280,26.793666666666667,TESTE
2015-11-20,26.968,27.131,26.889,26.99,137148384,27.00333333333333,TESTE
2015-11-23,26.984,27.088,26.547,26.64,129930112,26.758333333333336,TESTE
2015-11-24,26.545,27.002,26.497,26.895,171212688,26.798,TESTE
2015-11-25,26.97,26.975,26.678,26.703,85553232,26.785333333333337,TESTE
2015-11-26,26.97,26.975,26.678,26.703,85553232,26.785333333333337,TESTE
2015-11-27,26.762,26.789,26.606,26.653,52185780,26.682666666666666,TESTE
2015-11-30,26.694,27.015,26.64,26.764,156721288,26.80633333333333,TESTE
2015-12-01,26.866,26.88,26.438,26.547,139409496,26.621666666666666,TESTE
2015-12-02,26.481,26.721,26.262,26.307,133546252,26.430000000000003,TESTE
2015-12-03,26.368,26.423,25.841,26.063,166278036,26.108999999999998,TESTE
2015-12-04,26.083,26.979,26.043,26.929,231107908,26.650333333333332,TESTE
2015-12-07,26.918,27.117,26.653,26.76,128336996,26.843333333333334,TESTE
2015-12-08,26.588,26.832,26.438,26.748,137237800,26.672666666666668,TESTE
2015-12-09,26.615,26.626,26.036,26.158,185445428,26.273333333333337,TESTE
2015-12-10,26.253,26.457,26.133,26.282,116850908,26.290666666666667,TESTE
2015-12-11,26.061,26.106,25.531,25.606,187544644,25.747666666666664,TESTE
2015-12-14,25.38,25.493,24.839,25.447,260014436,25.259666666666664,TESTE
2015-12-15,25.325,25.52,24.966,24.997,213292420,25.161,TESTE
2015-12-16,25.128,25.337,24.615,25.19,224953868,25.04733333333333,TESTE
2015-12-17,25.343,25.395,24.656,24.656,179091308,24.90233333333333,TESTE
2015-12-18,24.64,24.778,23.938,23.988,385813308,24.234666666666666,TESTE
2015-12-21,24.271,24.291,23.884,24.282,190362440,24.15233333333333,TESTE
2015-12-22,24.298,24.371,24.083,24.26,131157468,24.238,TESTE
2015-12-23,24.269,24.626,24.253,24.572,130629416,24.483666666666668,TESTE
2015-12-24,24.66,24.66,24.423,24.441,54386720,24.508,TESTE
2015-12-25,24.66,24.66,24.423,24.441,54386720,24.508,TESTE
2015-12-28,24.341,24.364,24.022,24.167,106816840,24.18433333333333,TESTE
2015-12-29,24.199,24.757,24.176,24.601,123724972,24.51133333333333,TESTE
2015-12-30,24.565,24.592,24.248,24.28,100855108,24.373333333333335,TESTE
2015-12-31,24.21,24.214,23.714,23.814,163649264,23.913999999999998,TESTE
2016-01-01,24.21,24.214,23.714,23.814,163649264,23.913999999999998,TESTE
2016-01-04,23.215,23.838,23.077,23.834,270597548,23.583000000000002,TESTE
2016-01-05,23.925,23.948,23.169,23.237,223163968,23.451333333333334,TESTE
2016-01-06,22.751,23.16,22.595,22.782,273829552,22.845666666666663,TESTE
2016-01-07,22.325,22.653,21.816,21.821,324377712,22.096666666666664,TESTE
2016-01-08,22.296,22.423,21.891,21.936,283192064,22.083333333333332,TESTE
2016-01-11,22.391,22.411,22.022,22.291,198957508,22.241333333333333,TESTE
2016-01-12,22.748,22.78,22.362,22.615,196616908,22.585666666666665,TESTE
2016-01-13,22.696,22.893,22.013,22.034,249758524,22.313333333333333,TESTE
2016-01-14,22.162,22.733,21.66,22.515,252680508,22.302666666666667,TESTE
2016-01-15,21.764,22.106,21.574,21.975,319335564,21.885,TESTE
2016-01-18,21.764,22.106,21.574,21.975,319335564,21.885,TESTE
2016-01-19,22.264,22.319,21.606,21.868,212350988,21.930999999999997,TESTE
2016-01-20,21.515,22.214,21.135,21.898,289337664,21.749,TESTE
2016-01-21,21.959,22.144,21.479,21.787,208645852,21.80333333333333,TESTE
2016-01-22,22.314,22.954,22.255,22.945,263201868,22.718,TESTE
2016-01-25,22.968,22.97,22.445,22.497,207178100,22.637333333333334,TESTE
2016-01-26,22.608,22.823,22.187,22.622,300308008,22.544,TESTE
2016-01-27,21.728,21.861,21.117,21.135,533478696,21.371,TESTE
2016-01-28,21.219,21.384,20.902,21.287,222715300,21.191,TESTE
2016-01-29,21.445,22.022,21.346,22.022,257666016,21.796666666666663,TESTE
2016-02-01,21.825,21.88,21.583,21.816,163774164,21.759666666666664,TESTE
2016-02-02,21.588,21.728,21.33,21.375,149428860,21.477666666666664,TESTE
2016-02-03,21.493,21.909,21.285,21.798,183857176,21.664,TESTE
2016-02-04,21.805,22.139,21.653,21.973,185886608,21.921666666666667,TESTE
2016-02-05,21.955,22.046,21.311,21.387,185672256,21.581333333333333,TESTE
2016-02-08,21.184,21.769,21.164,21.612,216085500,21.515,TESTE
2016-02-09,21.448,21.823,21.366,21.607,177324780,21.598666666666663,TESTE
2016-02-10,21.819,21.917,21.405,21.443,169374404,21.588333333333335,TESTE
2016-02-11,21.334,21.546,21.061,21.314,200298844,21.307,TESTE
2016-02-12,21.425,21.496,21.157,21.38,161405524,21.344333333333335,TESTE
2016-02-15,21.425,21.496,21.157,21.38,161405524,21.344333333333335,TESTE
2016-02-16,21.614,22.03,21.521,21.982,196231664,21.844333333333335,TESTE
2016-02-17,21.989,22.34,21.871,22.319,179452972,22.176666666666666,TESTE
2016-02-18,22.483,22.494,21.858,21.896,156083932,22.082666666666668,TESTE
2016-02-19,21.837,22.01,21.791,21.846,141496692,21.882333333333335,TESTE
2016-02-22,21.907,22.042,21.819,22.037,137123032,21.965999999999998,TESTE
2016-02-23,21.928,21.951,21.507,21.539,127770532,21.665666666666667,TESTE
2016-02-24,21.377,21.923,21.227,21.86,145022980,21.669999999999998,TESTE
2016-02-25,21.848,22.01,21.666,22.01,110330636,21.895333333333337,TESTE
2016-02-26,22.11,22.297,21.969,22.044,115964524,22.103333333333335,TESTE
2016-02-29,22.033,22.344,21.985,21.994,140865108,22.10766666666667,TESTE
2016-03-01,22.212,22.922,22.16,22.867,201628588,22.649666666666665,TESTE
2016-03-02,22.863,22.949,22.665,22.917,132678240,22.843666666666667,TESTE
2016-03-03,22.879,23.136,22.849,23.088,147822968,23.024333333333335,TESTE
2016-03-04,23.286,23.6,23.058,23.431,184220400,23.363,TESTE
2016-03-07,23.29,23.391,22.965,23.172,143663240,23.176,TESTE
2016-03-08,22.924,23.147,22.838,22.981,126247556,22.98866666666667,TESTE
2016-03-09,23.045,23.106,22.808,23.002,108806732,22.971999999999998,TESTE
2016-03-10,23.068,23.256,22.781,23.013,134054308,23.016666666666666,TESTE
2016-03-11,23.256,23.265,23.088,23.261,109632948,23.204666666666668,TESTE
2016-03-14,23.181,23.409,23.152,23.32,100304248,23.293666666666667,TESTE
2016-03-15,23.648,23.925,23.623,23.789,160270936,23.779,TESTE
2016-03-16,23.795,24.182,23.791,24.105,153213972,24.026,TESTE
2016-03-17,24.002,24.219,23.875,24.066,137682820,24.05333333333333,TESTE
2016-03-18,24.189,24.225,23.927,24.093,176820684,24.081666666666667,TESTE
2016-03-21,24.096,24.487,23.916,24.091,142010712,24.164666666666665,TESTE
2016-03-22,23.941,24.405,23.932,24.275,129777500,24.203999999999997,TESTE
2016-03-23,24.221,24.355,24.089,24.141,102813980,24.195000000000004,TESTE
2016-03-24,23.991,24.168,23.859,24.037,104531820,24.02133333333333,TESTE
2016-03-25,23.991,24.168,23.859,24.037,104531820,24.02133333333333,TESTE
2016-03-28,24.112,24.155,23.898,23.927,77645488,23.99333333333333,TESTE
2016-03-29,23.859,24.519,23.857,24.494,124760332,24.290000000000003,TESTE
2016-03-30,24.714,25.117,24.703,24.921,182404596,24.913666666666668,TESTE
2016-03-31,24.958,24.999,24.767,24.792,103553796,24.852666666666664,TESTE
2016-04-01,24.744,25.021,24.612,25.019,103495800,24.883999999999997,TESTE
2016-04-04,25.117,25.52,25.083,25.276,149424816,25.292999999999996,TESTE
2016-04-05,24.91,25.188,24.89,24.978,106314608,25.01866666666667,TESTE
2016-04-06,25.074,25.244,24.839,25.24,105616308,25.107666666666663,TESTE
2016-04-07,25.01,25.117,24.594,24.689,127207480,24.8,TESTE
2016-04-08,24.774,24.969,24.605,24.717,94326960,24.763666666666666,TESTE
2016-04-11,24.787,25.16,24.755,24.799,117630072,24.904666666666667,TESTE
2016-04-12,24.871,25.135,24.717,25.122,108929300,24.991333333333333,TESTE
2016-04-13,25.203,25.554,25.203,25.485,133029264,25.413999999999998,TESTE
2016-04-14,25.39,25.565,25.324,25.499,101895692,25.462666666666667,TESTE
2016-04-15,25.501,25.545,24.96,24.987,187755876,25.164,TESTE
2016-04-18,24.769,24.783,24.325,24.448,243285844,24.51866666666667,TESTE
2016-04-19,24.539,24.567,24.164,24.319,129539516,24.349999999999998,TESTE
2016-04-20,24.257,24.587,24.125,24.369,122444120,24.360333333333333,TESTE
2016-04-21,24.323,24.323,24.002,24.105,126210100,24.143333333333334,TESTE
2016-04-22,23.886,24.221,23.798,24.039,134732484,24.019333333333332,TESTE
2016-04-25,23.884,24.032,23.773,23.902,112126352,23.90233333333333,TESTE
2016-04-26,23.636,23.952,23.636,23.736,224064660,23.774666666666665,TESTE
2016-04-27,21.837,22.453,21.764,22.251,458408568,22.156000000000002,TESTE
2016-04-28,22.203,22.265,21.439,21.571,328970760,21.758333333333336,TESTE
2016-04-29,21.38,21.546,21.043,21.323,274125912,21.304,TESTE
2016-05-02,21.374,21.4,21.018,21.3,192640416,21.239333333333335,TESTE
2016-05-03,21.427,21.778,21.309,21.65,227325108,21.578999999999997,TESTE
2016-05-04,21.655,21.814,21.341,21.425,164101900,21.526666666666667,TESTE
2016-05-05,21.512,21.528,21.21,21.338,143562000,21.358666666666664,TESTE
2016-05-06,21.368,21.386,21.02,21.219,174799544,21.208333333333332,TESTE
2016-05-09,21.283,21.46,21.189,21.235,131745744,21.294666666666668,TESTE
2016-05-10,21.359,21.414,21.08,21.379,134747344,21.291,TESTE
2016-05-11,21.393,21.414,21.16,21.171,114876436,21.24833333333333,TESTE
2016-05-12,21.219,21.233,20.475,20.675,305258760,20.79433333333333,TESTE
2016-05-13,20.597,20.979,20.597,20.716,177571060,20.764,TESTE
2016-05-16,21.144,21.601,20.974,21.485,245039024,21.353333333333335,TESTE
2016-05-17,21.638,21.672,21.286,21.395,187667756,21.450999999999997,TESTE
2016-05-18,21.549,21.789,21.487,21.64,168249564,21.638666666666666,TESTE
2016-05-19,21.659,21.659,21.414,21.558,121768400,21.543666666666667,TESTE
2016-05-20,21.659,21.839,21.631,21.791,128103872,21.753666666666664,TESTE
2016-05-23,21.94,22.242,21.894,22.068,152074572,22.067999999999998,TESTE
2016-05-24,22.249,22.448,22.162,22.405,140560696,22.338333333333335,TESTE
2016-05-25,22.581,22.826,22.453,22.798,154568432,22.692333333333334,TESTE
2016-05-26,22.812,23.052,22.574,22.979,225324636,22.868333333333336,TESTE
2016-05-27,22.757,22.993,22.713,22.965,145364960,22.890333333333334,TESTE
2016-05-30,22.757,22.993,22.713,22.965,145364960,22.890333333333334,TESTE
2016-05-31,22.794,22.977,22.615,22.853,169228848,22.814999999999998,TESTE
2016-06-01,22.661,22.78,22.503,22.533,116693140,22.605333333333334,TESTE
2016-06-02,22.336,22.391,22.114,22.364,160766400,22.289666666666665,TESTE
2016-06-03,22.38,22.489,22.302,22.409,114019552,22.399999999999995,TESTE
2016-06-06,22.425,23.318,22.325,22.572,93170016,22.738333333333333,TESTE
2016-06-07,22.714,22.856,22.647,22.663,89637800,22.721999999999998,TESTE
2016-06-08,22.661,22.785,22.583,22.643,83392524,22.670333333333332,TESTE
2016-06-09,22.542,22.883,22.533,22.805,106405416,22.740333333333336,TESTE
2016-06-10,22.549,22.736,22.537,22.618,126851744,22.63033333333333,TESTE
2016-06-13,22.585,22.684,22.222,22.277,152081976,22.394333333333336,TESTE
2016-06-14,22.272,22.536,22.142,22.304,127727776,22.327333333333332,TESTE
2016-06-15,22.386,22.521,22.206,22.231,117780908,22.319333333333333,TESTE
2016-06-16,22.073,22.37,21.986,22.325,125307260,22.227,TESTE
2016-06-17,22.112,22.119,21.81,21.817,244032876,21.915333333333336,TESTE
2016-06-20,21.97,22.1,21.748,21.764,137647604,21.870666666666665,TESTE
2016-06-21,21.727,22.05,21.667,21.949,142185432,21.888666666666666,TESTE
2016-06-22,22.027,22.174,21.821,21.867,116876488,21.954000000000004,TESTE
2016-06-23,21.956,22.036,21.798,21.993,128960748,21.942333333333334,TESTE
2016-06-24,21.263,21.662,21.203,21.375,301245424,21.41333333333333,TESTE
2016-06-27,21.283,21.295,20.94,21.064,186488752,21.099666666666668,TESTE
2016-06-28,21.26,21.434,21.087,21.418,161779656,21.313,TESTE
2016-06-29,21.505,21.638,21.427,21.604,146124024,21.55633333333333,TESTE
2016-06-30,21.613,21.917,21.581,21.878,143345424,21.792,TESTE
2016-07-01,21.853,22.076,21.817,21.945,104106160,21.945999999999998,TESTE
2016-07-04,21.853,22.076,21.817,21.945,104106160,21.945999999999998,TESTE
2016-07-05,21.83,21.833,21.617,21.739,110820840,21.72966666666667,TESTE
2016-07-06,21.649,21.892,21.597,21.862,123796360,21.783666666666665,TESTE
2016-07-07,21.901,22.084,21.883,21.956,100525268,21.974333333333334,TESTE
2016-07-08,22.082,22.174,21.981,22.125,115648412,22.093333333333334,TESTE
2016-07-11,22.142,22.347,22.137,22.194,95179780,22.226,TESTE
2016-07-12,22.238,22.359,22.226,22.295,96669852,22.293333333333333,TESTE
2016-07-13,22.293,22.352,22.162,22.169,103568684,22.227666666666664,TESTE
2016-07-14,22.288,22.654,22.272,22.608,155675988,22.511333333333337,TESTE
2016-07-15,22.638,22.725,22.542,22.606,120547960,22.624333333333336,TESTE
2016-07-18,22.588,22.915,22.565,22.846,145975468,22.775333333333336,TESTE
2016-07-19,22.785,22.885,22.734,22.856,95119696,22.825,TESTE
2016-07-20,22.885,22.991,22.825,22.876,105103872,22.897333333333336,TESTE
2016-07-21,22.846,23.114,22.686,22.755,130808112,22.851666666666663,TESTE
2016-07-22,22.716,22.725,22.499,22.579,113254676,22.601,TESTE
2016-07-25,22.485,22.62,22.18,22.277,161531684,22.358999999999998,TESTE
2016-07-26,22.158,22.421,22.066,22.123,224959288,22.203333333333333,TESTE
2016-07-27,23.861,23.881,23.515,23.56,369379280,23.652,TESTE
2016-07-28,23.533,23.904,23.531,23.879,159479356,23.771333333333335,TESTE
2016-07-29,23.844,23.927,23.727,23.849,110934752,23.834333333333333,TESTE
2016-08-01,23.895,24.293,23.895,24.27,152671484,24.152666666666665,TESTE
2016-08-02,24.27,24.274,23.801,23.911,135266224,23.995333333333335,TESTE
2016-08-03,23.986,24.222,23.977,24.21,120810564,24.13633333333333,TESTE
2016-08-04,24.293,24.39,24.224,24.36,109634600,24.32466666666667,TESTE
2016-08-05,24.452,24.769,24.431,24.73,162213608,24.643333333333334,TESTE
2016-08-08,24.74,24.935,24.657,24.935,112148880,24.842333333333332,TESTE
2016-08-09,24.903,25.066,24.852,25.036,105260816,24.98466666666667,TESTE
2016-08-10,25.013,25.057,24.795,24.85,96034020,24.900666666666666,TESTE
2016-08-11,24.97,25.064,24.815,24.834,109938024,24.904333333333337,TESTE
2016-08-12,24.799,24.951,24.799,24.891,74641736,24.88033333333333,TESTE
2016-08-15,24.882,25.204,24.868,25.191,103472836,25.087666666666667,TESTE
2016-08-16,25.225,25.363,25.128,25.168,135177792,25.219666666666665,TESTE
2016-08-17,25.103,25.165,24.928,25.131,101423904,25.07466666666667,TESTE
2016-08-18,25.133,25.218,25.085,25.099,87938812,25.134,TESTE
2016-08-19,25.027,25.239,24.933,25.163,101472288,25.111666666666665,TESTE
2016-08-22,25.048,25.103,24.815,24.967,103280920,24.96166666666667,TESTE
2016-08-23,24.986,25.154,24.972,25.046,85030676,25.057333333333332,TESTE
2016-08-24,24.98,25.023,24.776,24.857,94700324,24.885333333333335,TESTE
2016-08-25,24.71,24.822,24.546,24.751,100344992,24.706333333333333,TESTE
2016-08-26,24.714,24.838,24.461,24.606,111065164,24.635,TESTE
2016-08-29,24.532,24.721,24.457,24.578,99881200,24.585333333333335,TESTE
2016-08-30,24.344,24.505,24.275,24.39,99455780,24.39,TESTE
2016-08-31,24.312,24.521,24.307,24.413,118649624,24.413666666666668,TESTE
2016-09-01,24.422,24.574,24.302,24.558,106806092,24.477999999999998,TESTE
2016-09-02,24.781,24.85,24.578,24.788,107209800,24.738666666666663,TESTE
2016-09-05,24.781,24.85,24.578,24.788,107209800,24.738666666666663,TESTE
2016-09-06,24.827,24.919,24.737,24.781,107521564,24.81233333333333,TESTE
2016-09-07,24.811,25.025,24.636,24.933,169457312,24.864666666666665,TESTE
2016-09-08,24.677,24.682,24.215,24.279,212008104,24.392,TESTE
2016-09-09,24.077,24.325,23.729,23.729,186227936,23.927666666666667,TESTE
2016-09-12,23.619,24.325,23.591,24.261,181171080,24.058999999999997,TESTE
2016-09-13,24.737,25.032,24.675,24.838,248704760,24.848333333333333,TESTE
2016-09-14,25.018,26.007,24.988,25.717,449361272,25.570666666666668,TESTE
2016-09-15,26.198,26.629,26.113,26.592,362452708,26.444666666666667,TESTE
2016-09-16,26.488,26.721,26.24,26.442,319547644,26.467666666666663,TESTE
2016-09-19,26.504,26.732,26.058,26.134,188092184,26.308000000000003,TESTE
2016-09-20,26.012,26.258,25.888,26.132,138057076,26.09266666666667,TESTE
2016-09-21,26.196,26.228,25.872,26.127,144012740,26.075666666666667,TESTE
2016-09-22,26.311,26.447,26.231,26.373,124295936,26.350333333333335,TESTE
2016-09-23,26.327,26.412,25.667,25.934,209924604,26.004333333333335,TESTE
2016-09-26,25.688,26.09,25.667,25.973,119477768,25.91,TESTE
2016-09-27,26.0,26.042,25.849,26.021,98429648,25.97066666666667,TESTE
2016-09-28,26.159,26.378,26.099,26.219,118564340,26.232,TESTE
2016-09-29,26.037,26.185,25.724,25.812,143547960,25.907,TESTE
2016-09-30,25.876,26.086,25.724,26.012,145516424,25.94066666666667,TESTE
2016-10-03,25.934,26.012,25.835,25.89,86807040,25.912333333333333,TESTE
2016-10-04,26.014,26.302,25.915,26.0,118947340,26.072333333333333,TESTE
2016-10-05,26.093,26.152,25.929,26.012,85812356,26.031000000000002,TESTE
2016-10-06,26.162,26.309,26.03,26.205,115117252,26.18133333333333,TESTE
2016-10-07,26.302,26.359,26.118,26.244,97433772,26.240333333333336,TESTE
2016-10-10,26.465,26.863,26.396,26.702,144943824,26.653666666666666,TESTE
2016-10-11,27.082,27.31,26.737,26.76,256164172,26.935666666666666,TESTE
2016-10-12,27.001,27.146,26.863,26.999,150347148,27.002666666666666,TESTE
2016-10-13,26.873,27.022,26.626,26.916,140769624,26.854666666666663,TESTE
2016-10-14,27.123,27.19,26.951,27.066,142608764,27.069000000000003,TESTE
2016-10-17,26.997,27.114,26.87,27.047,94499584,27.010333333333335,TESTE
2016-10-18,27.192,27.199,27.024,27.029,98213912,27.084,TESTE
2016-10-19,26.978,27.096,26.185,26.948,80138376,26.743,TESTE
2016-10-20,26.889,27.008,26.767,26.935,96503204,26.903333333333332,TESTE
2016-10-21,26.877,26.9,26.755,26.829,92770660,26.828000000000003,TESTE
2016-10-24,26.944,27.091,26.921,27.07,94154692,27.02733333333333,TESTE
2016-10-25,27.139,27.234,26.992,27.208,192515880,27.144666666666666,TESTE
2016-10-26,26.302,26.622,26.072,26.596,264536876,26.430000000000003,TESTE
2016-10-27,26.55,26.659,26.254,26.341,138248180,26.417999999999996,TESTE
2016-10-28,26.201,26.509,26.104,26.166,151446648,26.259666666666664,TESTE
2016-10-31,26.15,26.283,26.046,26.125,105677592,26.151333333333337,TESTE
2016-11-01,26.106,26.178,25.432,25.653,175303248,25.754333333333335,TESTE
2016-11-02,25.632,25.851,25.593,25.676,113326836,25.706666666666667,TESTE
2016-11-03,25.667,25.778,25.336,25.401,107730408,25.505,TESTE
2016-11-04,25.1,25.498,25.003,25.172,123347988,25.224333333333334,TESTE
2016-11-07,25.459,25.558,25.315,25.535,130240000,25.469333333333335,TESTE
2016-11-08,25.512,25.838,25.371,25.685,97016716,25.631333333333334,TESTE
2016-11-09,25.412,25.745,24.989,25.644,236705444,25.459333333333333,TESTE
2016-11-10,25.692,25.692,24.476,24.929,228538164,25.03233333333333,TESTE
2016-11-11,24.774,25.179,24.642,25.077,136575592,24.965999999999998,TESTE
2016-11-14,24.911,24.933,24.071,24.448,204702016,24.483999999999998,TESTE
2016-11-15,24.647,24.904,24.552,24.772,129058040,24.74266666666667,TESTE
2016-11-16,24.677,25.493,24.654,25.438,235362088,25.194999999999997,TESTE
2016-11-17,25.396,25.521,25.17,25.429,110528012,25.373333333333335,TESTE
2016-11-18,25.375,25.565,25.362,25.454,113715668,25.460333333333335,TESTE
2016-11-21,25.468,25.9,25.442,25.84,117058284,25.727333333333334,TESTE
2016-11-22,25.891,26.0,25.764,25.856,103862136,25.873333333333335,TESTE
2016-11-23,25.755,25.789,25.516,25.725,109705576,25.676666666666666,TESTE
2016-11-24,25.755,25.789,25.516,25.725,109705576,25.676666666666666,TESTE
2016-11-25,25.701,25.873,25.66,25.854,45903688,25.795666666666666,TESTE
2016-11-28,25.771,26.01,25.762,25.803,108775932,25.858333333333334,TESTE
2016-11-29,25.621,25.91,25.456,25.778,114115000,25.71466666666667,TESTE
2016-11-30,25.81,25.949,25.503,25.56,144649032,25.670666666666666,TESTE
2016-12-01,25.525,25.658,25.216,25.322,148347448,25.398666666666667,TESTE
2016-12-02,25.248,25.461,25.174,25.417,106111988,25.350666666666665,TESTE
2016-12-05,25.44,25.447,25.035,25.234,137298160,25.23866666666667,TESTE
2016-12-06,25.324,25.523,25.253,25.429,104781848,25.401666666666667,TESTE
